Timestamp;Backend;T1_Medio_us;T2_Medio_us;Error_Lectura_Medio_%
2026-05-06 19:33:22;ibm_kingston;267.81;169.79;2.74
2026-05-06 19:33:22;ibm_marrakesh;202.85;122.38;3.2
2026-05-07 07:33:27;ibm_fez;147.72;105.21;3.02
2026-05-07 07:33:27;ibm_kingston;267.81;169.79;2.87
2026-05-07 07:33:27;ibm_marrakesh;203.55;123.25;2.6
2026-05-07 19:33:31;ibm_fez;138.49;98.56;3.03
2026-05-07 19:33:31;ibm_kingston;271.46;177.59;2.77
2026-05-07 19:33:31;ibm_marrakesh;203.55;123.25;2.57
2026-05-08 07:33:36;ibm_fez;138.49;98.56;2.72
2026-05-08 07:33:36;ibm_kingston;271.46;177.59;2.67
2026-05-08 07:33:36;ibm_marrakesh;203.55;123.25;3.37
2026-05-08 19:33:41;ibm_fez;155.19;109.6;3.09
2026-05-08 19:33:41;ibm_kingston;271.46;177.59;2.73
2026-05-08 19:33:41;ibm_marrakesh;207.39;124.13;3.26
2026-05-09 07:33:46;ibm_fez;155.19;109.6;3.01
2026-05-09 07:33:46;ibm_kingston;271.46;177.59;2.64
2026-05-09 07:33:46;ibm_marrakesh;207.39;124.13;2.44
2026-05-09 19:33:50;ibm_fez;155.19;109.6;2.98
2026-05-09 19:33:50;ibm_kingston;271.46;177.59;2.82
2026-05-09 19:33:50;ibm_marrakesh;207.39;124.13;2.51
2026-05-10 07:33:55;ibm_fez;155.19;109.6;2.91
2026-05-10 07:33:55;ibm_kingston;271.46;177.59;2.77
2026-05-10 07:33:55;ibm_marrakesh;207.39;124.13;2.66
2026-05-10 19:33:59;ibm_fez;155.19;109.6;3.21
2026-05-10 19:33:59;ibm_kingston;271.46;177.59;2.88
2026-05-10 19:33:59;ibm_marrakesh;207.39;124.13;2.98
2026-05-11 07:34:03;ibm_fez;155.19;109.6;2.93
2026-05-11 07:34:03;ibm_kingston;271.46;177.59;2.68
2026-05-11 07:34:03;ibm_marrakesh;207.39;124.13;2.62
2026-05-11 19:34:07;ibm_fez;155.19;109.6;2.78
2026-05-11 19:34:07;ibm_kingston;271.46;177.59;2.67
2026-05-11 19:34:07;ibm_marrakesh;207.39;124.13;3.23
2026-05-12 07:34:12;ibm_fez;155.19;109.6;3.0
2026-05-12 07:34:12;ibm_kingston;271.46;177.59;2.64
2026-05-12 07:34:12;ibm_marrakesh;207.39;124.13;2.87
2026-05-12 19:34:17;ibm_fez;155.19;109.6;3.2
2026-05-12 19:34:17;ibm_kingston;271.46;177.59;2.65
2026-05-12 19:34:17;ibm_marrakesh;207.39;124.13;3.12
2026-05-13 07:34:21;ibm_fez;155.19;109.6;3.86
2026-05-13 07:34:21;ibm_kingston;271.46;177.59;2.61
2026-05-13 07:34:21;ibm_marrakesh;207.39;124.13;3.99
2026-05-13 19:34:26;ibm_fez;155.19;109.6;3.45
2026-05-13 19:34:26;ibm_kingston;271.46;177.59;2.75
2026-05-13 19:34:26;ibm_marrakesh;207.39;124.13;3.57
2026-05-14 07:34:30;ibm_fez;143.7;105.27;3.63
2026-05-14 07:34:30;ibm_kingston;267.21;157.3;2.85
2026-05-14 07:34:30;ibm_marrakesh;198.2;121.95;3.65
2026-05-14 19:34:36;ibm_fez;143.7;105.27;3.65
2026-05-14 19:34:36;ibm_kingston;267.21;157.3;2.6
2026-05-14 19:34:36;ibm_marrakesh;198.2;121.95;4.09
2026-05-15 07:34:57;ibm_fez;102.68;80.56;3.3
2026-05-15 07:34:57;ibm_kingston;170.92;114.12;2.63
2026-05-15 07:34:57;ibm_marrakesh;196.8;109.39;3.48
2026-05-15 19:35:02;ibm_fez;102.68;80.56;3.54
2026-05-15 19:35:02;ibm_kingston;170.92;114.12;2.66
2026-05-15 19:35:02;ibm_marrakesh;196.8;109.39;3.07
2026-05-16 07:35:07;ibm_fez;102.57;80.57;3.41
2026-05-16 07:35:07;ibm_kingston;170.39;119.1;2.81
2026-05-16 07:35:07;ibm_marrakesh;204.48;124.1;3.39
2026-05-16 19:35:11;ibm_fez;102.57;80.57;3.45
2026-05-16 19:35:11;ibm_kingston;171.06;120.55;2.51
2026-05-16 19:35:11;ibm_marrakesh;204.48;124.1;4.21
2026-05-17 07:35:16;ibm_fez;102.2;81.36;3.73
2026-05-17 07:35:16;ibm_kingston;171.06;120.55;2.68
2026-05-17 07:35:16;ibm_marrakesh;204.08;118.4;4.02
2026-05-17 19:35:21;ibm_fez;102.2;81.36;3.08
2026-05-17 19:35:21;ibm_kingston;171.06;120.55;3.04
2026-05-17 19:35:21;ibm_marrakesh;204.08;118.4;3.07
2026-05-18 07:35:25;ibm_fez;102.34;80.33;2.82
2026-05-18 07:35:25;ibm_kingston;170.29;124.64;2.68
2026-05-18 07:35:25;ibm_marrakesh;197.27;112.98;3.02
2026-05-18 19:35:29;ibm_fez;102.34;80.33;3.03
2026-05-18 19:35:29;ibm_kingston;170.29;124.64;3.0
2026-05-18 19:35:29;ibm_marrakesh;197.27;112.98;2.9
2026-05-19 07:35:34;ibm_fez;99.04;67.84;3.03
2026-05-19 07:35:34;ibm_kingston;170.91;119.95;3.03
2026-05-19 07:35:34;ibm_marrakesh;195.25;120.73;3.01
2026-05-19 19:35:38;ibm_fez;99.04;67.84;3.23
2026-05-19 19:35:38;ibm_kingston;170.91;119.95;2.06
2026-05-19 19:35:38;ibm_marrakesh;195.25;120.73;2.55
2026-05-20 07:35:43;ibm_fez;98.86;67.25;3.22
2026-05-20 07:35:43;ibm_kingston;170.88;114.73;2.2
2026-05-20 07:35:43;ibm_marrakesh;194.06;116.52;2.8
2026-05-20 19:35:47;ibm_fez;98.86;67.25;3.06
2026-05-20 19:35:47;ibm_kingston;170.88;114.73;2.5
2026-05-20 19:35:47;ibm_marrakesh;194.06;116.52;2.9
2026-05-21 07:35:52;ibm_fez;98.26;67.44;3.05
2026-05-21 07:35:52;ibm_kingston;169.83;114.44;2.48
2026-05-21 07:35:52;ibm_marrakesh;194.06;116.52;2.55
2026-05-21 19:35:56;ibm_fez;98.26;67.44;3.29
2026-05-21 19:35:56;ibm_kingston;172.97;118.45;2.24
2026-05-21 19:35:56;ibm_marrakesh;193.18;118.8;3.48
2026-05-22 07:36:02;ibm_fez;98.82;68.05;3.1
2026-05-22 07:36:02;ibm_kingston;172.97;118.45;2.22
2026-05-22 07:36:02;ibm_marrakesh;193.18;118.8;3.26
2026-05-22 19:36:08;ibm_fez;98.82;68.05;3.13
2026-05-22 19:36:08;ibm_kingston;171.07;118.94;2.3
2026-05-22 19:36:08;ibm_marrakesh;182.32;107.29;2.73
2026-05-23 07:36:14;ibm_fez;98.96;67.81;3.41
2026-05-23 07:36:14;ibm_kingston;171.07;118.94;2.01
2026-05-23 07:36:14;ibm_marrakesh;182.32;107.29;2.94
2026-05-23 19:36:20;ibm_fez;98.96;67.81;3.11
2026-05-23 19:36:20;ibm_kingston;171.26;121.8;2.2
2026-05-23 19:36:20;ibm_marrakesh;194.1;116.88;3.15
2026-05-24 07:36:25;ibm_fez;101.72;79.63;3.01
2026-05-24 07:36:25;ibm_kingston;171.26;121.8;2.21
2026-05-24 07:36:25;ibm_marrakesh;194.1;116.88;2.96
2026-05-24 19:36:32;ibm_fez;101.72;79.63;3.34
2026-05-24 19:36:32;ibm_kingston;170.35;119.34;2.41
2026-05-24 19:36:32;ibm_marrakesh;192.4;122.68;3.51
2026-05-25 07:36:38;ibm_fez;102.0;79.94;3.23
2026-05-25 07:36:38;ibm_kingston;170.35;119.34;2.29
2026-05-25 07:36:38;ibm_marrakesh;192.4;122.68;2.99
2026-05-25 19:36:44;ibm_fez;102.0;79.94;3.06
2026-05-25 19:36:44;ibm_kingston;170.43;121.48;2.6
2026-05-25 19:36:44;ibm_marrakesh;199.48;121.87;3.23
2026-05-26 07:36:49;ibm_fez;100.78;79.74;3.2
2026-05-26 07:36:49;ibm_kingston;170.43;121.48;2.03
2026-05-26 07:36:49;ibm_marrakesh;199.48;121.87;3.2
2026-05-26 19:36:56;ibm_fez;100.78;79.74;2.99
2026-05-26 19:36:56;ibm_kingston;170.18;119.41;2.39
2026-05-26 19:36:56;ibm_marrakesh;194.61;116.24;3.38
2026-05-27 07:37:02;ibm_fez;101.57;80.22;3.11
2026-05-27 07:37:02;ibm_kingston;170.18;119.41;2.14
2026-05-27 07:37:02;ibm_marrakesh;194.61;116.24;3.07
2026-05-27 19:37:09;ibm_fez;101.57;80.22;2.66
2026-05-27 19:37:09;ibm_kingston;250.25;148.58;2.95
2026-05-27 19:37:09;ibm_marrakesh;195.77;117.1;4.38
2026-05-28 19:55:37;ibm_fez;135.0;95.73;3.19
2026-05-28 19:55:37;ibm_kingston;171.1;113.56;2.11
2026-05-28 19:55:37;ibm_marrakesh;188.32;108.21;2.83
2026-05-29 07:55:45;ibm_fez;135.0;95.73;3.02
2026-05-29 07:55:45;ibm_kingston;171.1;113.56;2.0
2026-05-29 07:55:45;ibm_marrakesh;188.32;108.21;3.71
2026-05-29 19:55:51;ibm_fez;141.54;97.25;2.85
2026-05-29 19:55:51;ibm_kingston;170.9;117.4;2.56
2026-05-29 19:55:51;ibm_marrakesh;188.32;108.21;3.14
2026-05-30 07:55:55;ibm_fez;145.26;105.27;2.44
2026-05-30 07:55:55;ibm_kingston;170.9;117.4;2.05
2026-05-30 07:55:55;ibm_marrakesh;200.79;118.56;3.12
2026-05-30 19:55:58;ibm_fez;145.26;105.27;2.96
2026-05-30 19:55:58;ibm_kingston;172.12;122.12;2.03
2026-05-30 19:55:58;ibm_marrakesh;200.79;118.56;3.15
2026-05-31 07:56:02;ibm_fez;152.31;107.07;3.05
2026-05-31 07:56:02;ibm_kingston;172.12;122.12;1.95
2026-05-31 07:56:02;ibm_marrakesh;190.88;113.24;2.85
2026-05-31 19:56:05;ibm_fez;152.31;107.07;3.25
2026-05-31 19:56:05;ibm_kingston;172.12;122.12;2.0
2026-05-31 19:56:05;ibm_marrakesh;190.88;113.24;2.99
2026-06-01 07:56:08;ibm_fez;154.39;105.91;2.52
2026-06-01 07:56:08;ibm_kingston;168.79;119.11;2.3
2026-06-01 07:56:08;ibm_marrakesh;200.95;119.0;3.21
2026-06-01 19:56:11;ibm_fez;154.39;105.91;2.78
2026-06-01 19:56:11;ibm_kingston;168.79;119.11;2.38
2026-06-01 19:56:11;ibm_marrakesh;200.95;119.0;3.3
2026-06-02 07:56:15;ibm_fez;152.47;105.72;2.56
2026-06-02 07:56:15;ibm_kingston;169.09;115.77;1.85
2026-06-02 07:56:15;ibm_marrakesh;188.47;105.89;2.89
2026-06-02 19:56:18;ibm_fez;152.63;106.16;2.86
2026-06-02 19:56:18;ibm_kingston;169.09;115.77;2.04
2026-06-02 19:56:18;ibm_marrakesh;188.47;105.89;3.01
2026-06-03 07:56:22;ibm_fez;152.63;106.16;2.63
2026-06-03 07:56:22;ibm_kingston;169.09;115.77;2.04
2026-06-03 07:56:22;ibm_marrakesh;196.36;120.2;3.49
2026-06-03 19:56:26;ibm_fez;152.63;106.16;2.81
2026-06-03 19:56:26;ibm_kingston;168.93;119.21;2.11
2026-06-03 19:56:26;ibm_marrakesh;196.36;120.2;3.08
2026-06-04 07:56:29;ibm_fez;152.63;106.16;2.9
2026-06-04 07:56:29;ibm_kingston;269.33;168.53;2.34
2026-06-04 07:56:29;ibm_marrakesh;194.31;117.79;3.06
2026-06-04 19:56:32;ibm_fez;152.63;106.16;2.8
2026-06-04 19:56:32;ibm_kingston;269.33;168.53;1.92
2026-06-04 19:56:32;ibm_marrakesh;194.31;117.79;3.19
2026-06-05 07:56:35;ibm_fez;140.21;99.45;2.96
2026-06-05 07:56:35;ibm_kingston;264.61;160.57;2.03
2026-06-05 07:56:35;ibm_marrakesh;180.55;108.26;2.54
2026-06-05 19:56:39;ibm_fez;140.21;99.45;2.79
2026-06-05 19:56:39;ibm_kingston;264.61;160.57;1.95
2026-06-05 19:56:39;ibm_marrakesh;180.55;108.26;2.75
2026-06-06 07:56:42;ibm_fez;142.57;102.96;2.63
2026-06-06 07:56:42;ibm_kingston;247.76;156.08;2.23
2026-06-06 07:56:42;ibm_marrakesh;194.25;118.61;3.19
2026-06-06 19:56:45;ibm_fez;142.57;102.96;2.63
2026-06-06 19:56:45;ibm_kingston;247.76;156.08;2.21
2026-06-06 19:56:45;ibm_marrakesh;194.25;118.61;3.18
2026-06-07 07:56:48;ibm_fez;150.65;104.29;2.81
2026-06-07 07:56:48;ibm_kingston;262.29;166.1;2.03
2026-06-07 07:56:48;ibm_marrakesh;204.66;115.61;2.7
2026-06-07 19:56:52;ibm_fez;150.65;104.29;2.72
2026-06-07 19:56:52;ibm_kingston;262.29;166.1;2.46
2026-06-07 19:56:52;ibm_marrakesh;204.66;115.61;2.83
2026-06-08 07:56:55;ibm_fez;147.35;102.68;2.57
2026-06-08 07:56:55;ibm_kingston;262.29;166.1;2.07
2026-06-08 07:56:55;ibm_marrakesh;192.13;115.04;3.16
2026-06-08 19:56:58;ibm_fez;147.35;102.68;2.66
2026-06-08 19:56:58;ibm_kingston;253.25;160.47;1.96
2026-06-08 19:56:58;ibm_marrakesh;192.13;115.04;3.39
2026-06-09 07:57:02;ibm_fez;134.75;99.65;2.89
2026-06-09 07:57:02;ibm_kingston;253.25;160.47;1.75
2026-06-09 07:57:02;ibm_marrakesh;196.52;119.84;4.11
2026-06-09 19:57:06;ibm_fez;146.1;104.41;2.18
2026-06-09 19:57:06;ibm_kingston;258.18;167.59;2.51
2026-06-09 19:57:06;ibm_marrakesh;196.52;119.84;2.87
2026-06-10 07:57:09;ibm_fez;146.1;104.41;2.04
2026-06-10 07:57:09;ibm_kingston;241.77;139.79;1.82
2026-06-10 07:57:09;ibm_marrakesh;189.0;116.7;3.7
2026-06-10 19:57:12;ibm_fez;151.1;109.43;2.41
2026-06-10 19:57:12;ibm_kingston;241.77;139.79;1.75
2026-06-10 19:57:12;ibm_marrakesh;189.0;116.7;2.6
2026-06-11 07:57:16;ibm_fez;151.1;109.43;2.11
2026-06-11 07:57:16;ibm_kingston;251.88;142.56;1.92
2026-06-11 07:57:16;ibm_marrakesh;186.36;114.38;2.75
2026-06-11 19:57:20;ibm_fez;135.46;96.79;1.82
2026-06-11 19:57:20;ibm_kingston;251.88;142.56;4.51
2026-06-11 19:57:20;ibm_marrakesh;186.36;114.38;2.67
2026-06-12 07:57:23;ibm_fez;135.46;96.79;2.16
2026-06-12 07:57:23;ibm_kingston;255.6;153.4;4.02
2026-06-12 07:57:23;ibm_marrakesh;187.32;114.29;3.03
2026-06-12 19:57:26;ibm_fez;137.42;99.06;2.04
2026-06-12 19:57:26;ibm_kingston;255.6;153.4;1.92
2026-06-12 19:57:26;ibm_marrakesh;187.32;114.29;2.8
2026-06-13 07:57:30;ibm_fez;142.32;104.25;2.37
2026-06-13 07:57:30;ibm_kingston;254.3;151.79;1.74
2026-06-13 07:57:30;ibm_marrakesh;185.83;110.59;2.77
2026-06-13 19:57:33;ibm_fez;142.32;104.25;1.86
2026-06-13 19:57:33;ibm_kingston;254.3;151.79;1.72
2026-06-13 19:57:33;ibm_marrakesh;185.83;110.59;2.48
2026-06-14 07:57:37;ibm_fez;143.92;102.99;2.26
2026-06-14 07:57:37;ibm_kingston;259.06;148.16;1.68
2026-06-14 07:57:37;ibm_marrakesh;184.51;112.34;2.52
2026-06-14 19:57:40;ibm_fez;143.92;102.99;2.1
2026-06-14 19:57:40;ibm_kingston;259.06;148.16;1.84
2026-06-14 19:57:40;ibm_marrakesh;184.51;112.34;2.74
2026-06-15 07:57:43;ibm_fez;137.3;99.58;1.93
2026-06-15 07:57:43;ibm_kingston;259.21;158.6;1.66
2026-06-15 07:57:43;ibm_marrakesh;179.84;108.78;2.57
2026-06-15 19:57:46;ibm_fez;137.3;99.58;2.06
2026-06-15 19:57:46;ibm_kingston;259.21;158.6;1.87
2026-06-15 19:57:46;ibm_marrakesh;179.84;108.78;3.0
2026-06-16 07:57:50;ibm_fez;134.79;97.47;2.01
2026-06-16 07:57:50;ibm_kingston;259.21;158.6;1.52
2026-06-16 07:57:50;ibm_marrakesh;179.82;98.12;4.13
2026-06-16 19:57:54;ibm_fez;146.23;105.42;2.0
2026-06-16 19:57:54;ibm_kingston;259.21;158.6;1.63
2026-06-16 19:57:54;ibm_marrakesh;179.82;98.12;4.13
2026-06-17 07:57:57;ibm_fez;146.23;105.42;1.9
2026-06-17 07:57:57;ibm_kingston;254.52;130.6;1.86
2026-06-17 07:57:57;ibm_marrakesh;157.19;98.18;3.65
2026-06-17 19:58:01;ibm_fez;132.68;98.34;1.97
2026-06-17 19:58:01;ibm_kingston;254.52;130.6;1.71
2026-06-17 19:58:01;ibm_marrakesh;157.19;98.18;2.92
2026-06-18 07:58:05;ibm_fez;132.68;98.34;1.78
2026-06-18 07:58:05;ibm_kingston;249.3;147.94;1.83
2026-06-18 07:58:05;ibm_marrakesh;157.19;98.18;3.24
2026-06-18 19:58:08;ibm_fez;133.02;98.82;1.92
2026-06-18 19:58:08;ibm_kingston;249.3;147.94;1.65
2026-06-18 19:58:08;ibm_marrakesh;161.15;103.65;2.58
2026-06-19 07:58:12;ibm_fez;133.02;98.82;1.92
2026-06-19 07:58:12;ibm_kingston;245.48;152.51;1.71
2026-06-19 07:58:12;ibm_marrakesh;161.15;103.65;2.58
2026-06-19 19:58:15;ibm_fez;133.02;98.82;1.99
2026-06-19 19:58:15;ibm_kingston;245.48;152.51;1.61
2026-06-19 19:58:15;ibm_marrakesh;161.15;103.65;2.58
2026-06-20 07:58:19;ibm_fez;139.96;102.76;2.2
2026-06-20 07:58:19;ibm_kingston;242.96;135.6;1.65
2026-06-20 07:58:19;ibm_marrakesh;161.15;103.65;2.76
2026-06-20 19:58:22;ibm_fez;139.96;102.76;2.13
2026-06-20 19:58:22;ibm_kingston;242.96;135.6;1.7
2026-06-20 19:58:22;ibm_marrakesh;162.25;107.87;2.76
2026-06-21 07:58:26;ibm_fez;141.74;102.09;2.07
2026-06-21 07:58:26;ibm_kingston;257.34;143.39;1.77
2026-06-21 07:58:26;ibm_marrakesh;162.25;107.87;2.57
2026-06-21 19:58:28;ibm_fez;141.74;102.09;1.92
2026-06-21 19:58:28;ibm_kingston;257.34;143.39;1.72
2026-06-21 19:58:28;ibm_marrakesh;191.8;113.75;2.49
2026-06-22 07:58:32;ibm_fez;144.26;103.77;1.83
2026-06-22 07:58:32;ibm_kingston;241.31;159.61;1.71
2026-06-22 07:58:32;ibm_marrakesh;191.8;113.75;3.27
2026-06-22 19:58:35;ibm_fez;144.26;103.77;1.77
2026-06-22 19:58:35;ibm_kingston;241.31;159.61;1.86
2026-06-22 19:58:35;ibm_marrakesh;186.26;114.6;3.23
2026-06-23 07:58:38;ibm_fez;135.74;97.59;1.9
2026-06-23 07:58:38;ibm_kingston;256.16;167.59;1.91
2026-06-23 07:58:38;ibm_marrakesh;186.26;114.6;2.38
2026-06-23 19:58:42;ibm_fez;141.73;99.36;2.34
2026-06-23 19:58:42;ibm_kingston;254.11;173.61;1.79
2026-06-23 19:58:42;ibm_marrakesh;186.26;114.6;3.94
2026-06-24 07:58:45;ibm_fez;141.73;99.36;2.44
2026-06-24 07:58:45;ibm_kingston;254.11;173.61;1.9
2026-06-24 07:58:45;ibm_marrakesh;191.68;112.16;2.54
2026-06-24 19:58:49;ibm_fez;154.0;110.54;1.79
2026-06-24 19:58:49;ibm_kingston;254.11;173.61;1.75
2026-06-24 19:58:49;ibm_marrakesh;191.68;112.16;2.63
2026-06-25 07:58:52;ibm_fez;154.0;110.54;2.27
2026-06-25 07:58:52;ibm_kingston;250.95;165.6;2.01
2026-06-25 07:58:52;ibm_marrakesh;184.35;113.05;2.76
2026-06-25 19:58:56;ibm_fez;154.0;110.54;2.03
2026-06-25 19:58:56;ibm_kingston;250.95;165.6;1.99
2026-06-25 19:58:56;ibm_marrakesh;184.35;113.05;3.59
2026-06-26 07:58:59;ibm_fez;140.45;99.24;1.85
2026-06-26 07:58:59;ibm_kingston;247.29;165.52;1.82
2026-06-26 07:58:59;ibm_marrakesh;190.85;119.04;3.41
2026-06-26 19:59:03;ibm_fez;140.45;99.24;2.11
2026-06-26 19:59:03;ibm_kingston;247.29;165.52;1.93
2026-06-26 19:59:03;ibm_marrakesh;190.85;119.04;3.17
2026-06-27 07:59:06;ibm_fez;145.41;104.88;2.23
2026-06-27 07:59:06;ibm_kingston;246.02;165.94;1.65
2026-06-27 07:59:06;ibm_marrakesh;190.85;119.04;3.12
2026-06-27 19:59:10;ibm_fez;145.41;104.88;2.23
2026-06-27 19:59:10;ibm_kingston;246.02;165.94;1.65
2026-06-27 19:59:10;ibm_marrakesh;190.85;119.04;3.12
2026-06-28 07:59:13;ibm_fez;145.41;104.88;2.23
2026-06-28 07:59:13;ibm_kingston;246.02;165.94;1.65
2026-06-28 07:59:13;ibm_marrakesh;190.85;119.04;3.12
2026-06-28 19:59:17;ibm_fez;145.41;104.88;2.23
2026-06-28 19:59:17;ibm_kingston;246.02;165.94;1.65
2026-06-28 19:59:17;ibm_marrakesh;190.85;119.04;3.12
2026-06-29 07:59:20;ibm_fez;145.41;104.88;2.23
2026-06-29 07:59:20;ibm_kingston;246.02;165.94;1.65
2026-06-29 07:59:20;ibm_marrakesh;190.85;119.04;3.12
2026-06-29 19:59:24;ibm_fez;122.24;87.07;2.08
2026-06-29 19:59:24;ibm_kingston;246.02;165.94;1.65
2026-06-29 19:59:24;ibm_marrakesh;190.85;119.04;3.12
2026-06-30 07:59:27;ibm_fez;122.24;87.07;1.9
2026-06-30 07:59:27;ibm_kingston;246.02;165.94;1.65
2026-06-30 07:59:27;ibm_marrakesh;159.82;101.49;2.99
